student_id,academic_year,year_level,faculty,study_mode,entry_pathway,gender,residency_status,age,family_income_band,parental_education,scholarship_type,employment_status,attendance_pct,weekly_study_hrs,prior_gpa,internet_access,support_services_used,mental_health_support,units_enrolled,units_completed,at_risk_flag,composite_score,final_outcome,final_gpa
STU-01311,2024,3,Health Sciences,Part-time,High School (ATAR),Male,International,27,High (>$160k),Postgraduate,None,Full-time (>20 hrs),67.9,7.2,4.0,Yes,Counselling,Yes,2,1,Yes,44.26,Fail,1.26
STU-01312,2024,2,Engineering,Part-time,High School (ATAR),Male,Domestic,20,Mid ($70–110k),Postgraduate,None,Part-time (≤20 hrs),69.6,29.8,4.0,Yes,Multiple Services,Yes,2,2,No,67.82,Pass,2.79
STU-01313,2024,1,Business,Part-time,TAFE / Diploma,Female,Domestic,25,Lower-Mid ($40–70k),TAFE / Certificate,None,Part-time (≤20 hrs),49.2,18.8,3.3,Yes,Academic Advisor,No,2,1,Yes,47.67,Fail,1.14
STU-01314,2022,2,Information Technology,Full-time,High School (ATAR),Male,Domestic,22,Low (<$40k),TAFE / Certificate,None,Part-time (≤20 hrs),63.4,17.9,3.02,Yes,Peer Tutoring,No,4,1,No,49.25,Fail,1.85
STU-01315,2024,1,Business,Part-time,High School (ATAR),Female,Domestic,23,Low (<$40k),No Tertiary,None,Not Employed,60.5,12.4,3.03,Yes,Peer Tutoring,No,2,0,No,45.23,Fail,1.64
STU-01316,2022,3,Business,Full-time,High School (ATAR),Female,Domestic,21,Upper-Mid ($110–160k),Bachelor,None,Not Employed,82.2,10.8,3.5,Yes,Peer Tutoring,No,4,4,No,57.54,Pass,2.37
STU-01317,2023,2,Education,Full-time,TAFE / Diploma,Female,International,20,Upper-Mid ($110–160k),No Tertiary,None,Not Employed,90.9,20.0,3.08,Yes,Peer Tutoring,No,4,4,No,63.64,Pass,2.82
STU-01318,2023,2,Engineering,Full-time,Transfer / Credit,Female,Domestic,23,Upper-Mid ($110–160k),TAFE / Certificate,None,Not Employed,74.1,19.2,3.8,Yes,Peer Tutoring,No,4,4,No,56.64,Pass,2.15
STU-01319,2023,1,Business,Full-time,TAFE / Diploma,Female,Domestic,21,High (>$160k),Postgraduate,None,Not Employed,68.1,17.1,3.98,Yes,Peer Tutoring,No,4,4,No,63.97,Pass,2.1
STU-01320,2022,1,Information Technology,Part-time,High School (ATAR),Female,Domestic,24,Lower-Mid ($40–70k),Postgraduate,Equity / Need-Based,Part-time (≤20 hrs),56.3,8.9,3.71,Yes,None,No,2,2,Yes,50.33,Pass,2.04
STU-01321,2024,1,Engineering,Full-time,High School (ATAR),Female,Domestic,21,Lower-Mid ($40–70k),No Tertiary,None,Not Employed,68.8,19.7,3.02,Yes,Peer Tutoring,No,4,4,No,59.51,Pass,2.37
STU-01322,2023,1,Information Technology,Full-time,TAFE / Diploma,Female,Domestic,21,Low (<$40k),Bachelor,Merit-Based,Full-time (>20 hrs),74.2,16.0,3.0,Yes,None,No,4,4,Yes,48.68,Pass,2.41
STU-01323,2022,2,Engineering,Full-time,High School (ATAR),Male,Domestic,23,Mid ($70–110k),Bachelor,Merit-Based,Not Employed,70.5,13.7,4.0,Yes,None,No,4,4,No,66.04,Pass,2.18
STU-01324,2024,2,Arts & Humanities,Full-time,Mature Age Entry,Male,Domestic,17,Upper-Mid ($110–160k),Bachelor,Equity / Need-Based,Not Employed,68.5,12.6,3.68,Yes,Multiple Services,Yes,4,4,No,56.03,Pass,2.18
STU-01325,2024,3,Arts & Humanities,Full-time,High School (ATAR),Male,Domestic,23,Low (<$40k),Bachelor,None,Part-time (≤20 hrs),64.5,20.6,2.29,Yes,Peer Tutoring,No,4,1,No,51.32,Fail,1.4
STU-01326,2024,4,Health Sciences,Full-time,International Pathway,Male,Domestic,25,Mid ($70–110k),Bachelor,Merit-Based,Part-time (≤20 hrs),71.9,19.9,3.17,Yes,None,No,4,4,No,70.72,Pass,2.31
STU-01327,2023,2,Information Technology,Full-time,High School (ATAR),Male,International,26,Upper-Mid ($110–160k),TAFE / Certificate,Equity / Need-Based,Part-time (≤20 hrs),95.7,3.4,2.28,Yes,None,No,4,4,Yes,53.18,Pass,2.0
STU-01328,2024,2,Information Technology,Full-time,High School (ATAR),Male,International,25,Mid ($70–110k),Postgraduate,None,Not Employed,87.7,17.0,1.74,Yes,Academic Advisor,No,4,4,No,62.45,Pass,2.42
STU-01329,2024,4,Information Technology,Full-time,High School (ATAR),Male,Domestic,28,Lower-Mid ($40–70k),Postgraduate,None,Part-time (≤20 hrs),71.8,18.8,2.73,Yes,Multiple Services,Yes,4,4,No,65.85,Pass,2.34
STU-01330,2023,4,Arts & Humanities,Full-time,TAFE / Diploma,Male,International,26,Mid ($70–110k),Bachelor,External,Part-time (≤20 hrs),61.3,17.0,3.25,Yes,Academic Advisor,No,4,4,No,61.44,Pass,2.43
STU-01331,2023,3,Arts & Humanities,Part-time,Transfer / Credit,Female,International,22,High (>$160k),Postgraduate,None,Part-time (≤20 hrs),56.5,15.5,2.64,Yes,Academic Advisor,No,2,2,Yes,59.77,Pass,2.17
STU-01332,2022,1,Arts & Humanities,Full-time,TAFE / Diploma,Male,Domestic,22,Mid ($70–110k),TAFE / Certificate,None,Part-time (≤20 hrs),70.4,16.0,2.98,Yes,None,No,4,4,No,54.66,Pass,2.51
STU-01333,2023,1,Arts & Humanities,Part-time,Mature Age Entry,Male,International,17,Upper-Mid ($110–160k),Bachelor,None,Full-time (>20 hrs),50.9,6.4,3.07,Yes,None,No,2,0,Yes,30.16,Fail,1.99
STU-01334,2023,2,Engineering,Part-time,TAFE / Diploma,Male,International,23,Lower-Mid ($40–70k),TAFE / Certificate,External,Not Employed,58.9,11.8,3.32,Yes,None,No,2,2,Yes,53.64,Pass,2.86
STU-01335,2024,4,Health Sciences,Full-time,TAFE / Diploma,Male,Domestic,26,Low (<$40k),Bachelor,Merit-Based,Part-time (≤20 hrs),66.0,20.3,2.38,No,None,No,4,4,No,56.79,Pass,2.47
STU-01336,2022,2,Engineering,Part-time,Transfer / Credit,Female,Domestic,24,High (>$160k),Postgraduate,None,Full-time (>20 hrs),62.7,8.4,2.21,Yes,Academic Advisor,No,2,0,No,42.96,Fail,0.96
STU-01337,2022,2,Engineering,Full-time,Transfer / Credit,Female,International,23,Mid ($70–110k),No Tertiary,External,Part-time (≤20 hrs),71.7,18.4,3.3,Yes,None,No,4,4,No,67.89,Pass,2.03
STU-01338,2024,1,Health Sciences,Full-time,TAFE / Diploma,Female,Domestic,22,Mid ($70–110k),No Tertiary,None,Part-time (≤20 hrs),77.6,12.9,2.97,Yes,Counselling,Yes,4,2,No,48.14,Fail,1.23
STU-01339,2023,1,Business,Full-time,High School (ATAR),Female,Domestic,21,Low (<$40k),Bachelor,None,Not Employed,69.3,22.7,3.28,Yes,None,No,4,4,No,54.66,Pass,2.34
STU-01340,2022,2,Business,Full-time,Mature Age Entry,Female,Domestic,30,Lower-Mid ($40–70k),TAFE / Certificate,None,Not Employed,84.3,9.9,2.11,Yes,Academic Advisor,No,4,4,No,63.05,Pass,2.98
STU-01341,2023,1,Health Sciences,Part-time,High School (ATAR),Female,Domestic,21,Lower-Mid ($40–70k),No Tertiary,None,Full-time (>20 hrs),62.9,4.4,3.26,Yes,None,No,2,0,Yes,34.9,Withdrawn,0.0
STU-01342,2023,2,Business,Full-time,High School (ATAR),Male,Domestic,24,Upper-Mid ($110–160k),Bachelor,External,Not Employed,77.0,15.0,3.31,Yes,Academic Advisor,No,4,4,No,69.41,Distinction,3.6
STU-01343,2024,4,Education,Part-time,High School (ATAR),Female,International,21,High (>$160k),No Tertiary,Merit-Based,Part-time (≤20 hrs),58.3,24.9,3.42,Yes,Academic Advisor,No,2,2,Yes,57.9,Pass,2.51
STU-01344,2022,2,Health Sciences,Full-time,Transfer / Credit,Female,Domestic,27,Upper-Mid ($110–160k),TAFE / Certificate,None,Not Employed,83.1,20.7,2.48,Yes,None,No,4,4,No,62.75,Pass,2.59
STU-01345,2023,3,Information Technology,Full-time,High School (ATAR),Female,Domestic,23,Lower-Mid ($40–70k),Bachelor,None,Full-time (>20 hrs),84.8,13.8,3.05,Yes,None,No,4,4,Yes,66.41,Pass,2.23
STU-01346,2023,4,Information Technology,Full-time,Transfer / Credit,Male,International,28,Mid ($70–110k),No Tertiary,Merit-Based,Full-time (>20 hrs),60.7,27.1,3.16,Yes,Academic Advisor,No,4,4,Yes,64.36,Pass,2.48
STU-01347,2024,3,Health Sciences,Full-time,TAFE / Diploma,Female,Domestic,23,Upper-Mid ($110–160k),Postgraduate,None,Not Employed,60.7,19.2,3.67,Yes,Peer Tutoring,No,4,4,No,60.12,Pass,2.18
STU-01348,2024,2,Arts & Humanities,Full-time,Transfer / Credit,Male,Domestic,25,Upper-Mid ($110–160k),Bachelor,Merit-Based,Part-time (≤20 hrs),73.0,17.1,4.0,Yes,Peer Tutoring,No,4,4,No,74.3,Pass,2.99
STU-01349,2024,1,Education,Part-time,TAFE / Diploma,Male,Domestic,20,High (>$160k),No Tertiary,Merit-Based,Part-time (≤20 hrs),52.7,7.7,3.27,Yes,Peer Tutoring,No,2,1,Yes,42.93,Fail,1.08
STU-01350,2024,1,Health Sciences,Part-time,High School (ATAR),Female,International,21,Lower-Mid ($40–70k),Bachelor,Merit-Based,Part-time (≤20 hrs),88.6,15.8,2.96,Yes,None,No,2,2,No,59.51,Pass,2.27
STU-01351,2024,3,Engineering,Part-time,High School (ATAR),Female,Domestic,26,High (>$160k),TAFE / Certificate,External,Not Employed,59.0,13.9,3.28,Yes,None,No,2,2,Yes,56.5,Pass,2.65
STU-01352,2022,2,Health Sciences,Part-time,High School (ATAR),Male,Domestic,24,High (>$160k),Bachelor,None,Part-time (≤20 hrs),64.3,5.2,3.51,Yes,None,No,2,2,Yes,44.89,Pass,2.11
STU-01353,2023,1,Business,Part-time,Mature Age Entry,Male,International,23,Mid ($70–110k),TAFE / Certificate,Equity / Need-Based,Part-time (≤20 hrs),76.5,5.8,2.85,Yes,None,No,2,1,Yes,41.2,Fail,1.44
STU-01354,2024,4,Arts & Humanities,Full-time,Transfer / Credit,Non-binary / Other,International,27,Mid ($70–110k),No Tertiary,None,Part-time (≤20 hrs),67.1,22.3,2.61,Yes,Peer Tutoring,No,4,4,No,56.08,Pass,2.19
STU-01355,2024,1,Health Sciences,Full-time,High School (ATAR),Male,Domestic,23,Upper-Mid ($110–160k),TAFE / Certificate,Equity / Need-Based,Full-time (>20 hrs),79.0,11.7,2.15,Yes,None,No,4,4,Yes,43.31,Pass,2.22
STU-01356,2024,1,Information Technology,Full-time,High School (ATAR),Male,International,19,Mid ($70–110k),TAFE / Certificate,None,Part-time (≤20 hrs),76.6,20.3,3.05,Yes,None,No,4,4,No,64.2,Pass,2.22
STU-01357,2022,2,Arts & Humanities,Full-time,High School (ATAR),Male,International,22,Lower-Mid ($40–70k),Bachelor,None,Part-time (≤20 hrs),67.4,14.1,3.24,Yes,None,No,4,4,No,49.72,Pass,2.43
STU-01358,2023,4,Health Sciences,Part-time,TAFE / Diploma,Male,International,26,Lower-Mid ($40–70k),Postgraduate,None,Not Employed,60.5,16.9,2.78,Yes,Peer Tutoring,No,2,1,No,46.02,Fail,0.79
STU-01359,2024,1,Business,Full-time,High School (ATAR),Female,International,24,Low (<$40k),Bachelor,None,Not Employed,82.8,11.0,2.41,No,None,No,4,4,No,52.62,Pass,2.94
STU-01360,2024,1,Engineering,Full-time,Transfer / Credit,Female,Domestic,18,Mid ($70–110k),Bachelor,None,Not Employed,81.8,6.9,2.71,Yes,None,No,4,1,Yes,46.15,Fail,1.98
STU-01361,2023,2,Information Technology,Full-time,High School (ATAR),Male,Domestic,23,Mid ($70–110k),No Tertiary,None,Part-time (≤20 hrs),92.2,9.3,3.45,Yes,None,No,4,0,No,50.39,Fail,1.85
STU-01362,2023,2,Arts & Humanities,Full-time,International Pathway,Female,Domestic,21,Low (<$40k),Bachelor,Merit-Based,Part-time (≤20 hrs),75.5,28.6,2.66,No,None,No,4,4,No,65.41,Pass,2.51
STU-01363,2024,2,Health Sciences,Full-time,High School (ATAR),Male,Domestic,21,High (>$160k),TAFE / Certificate,Equity / Need-Based,Part-time (≤20 hrs),53.8,23.1,3.96,Yes,None,No,4,4,Yes,54.84,Pass,2.45
STU-01364,2022,1,Business,Part-time,TAFE / Diploma,Female,Domestic,23,Upper-Mid ($110–160k),TAFE / Certificate,Merit-Based,Part-time (≤20 hrs),58.4,10.0,3.91,Yes,Peer Tutoring,No,2,2,Yes,48.17,Pass,2.04
STU-01365,2022,3,Education,Part-time,Transfer / Credit,Female,Domestic,23,Upper-Mid ($110–160k),No Tertiary,Merit-Based,Not Employed,34.4,13.3,4.0,Yes,None,No,2,2,Yes,52.68,Pass,2.84
STU-01366,2023,1,Arts & Humanities,Full-time,Transfer / Credit,Female,Domestic,18,Low (<$40k),Postgraduate,None,Part-time (≤20 hrs),53.8,19.8,3.44,Yes,None,No,4,0,Yes,47.84,Fail,0.71
STU-01367,2023,2,Business,Full-time,High School (ATAR),Male,International,23,Mid ($70–110k),TAFE / Certificate,None,Part-time (≤20 hrs),86.2,18.8,2.69,Yes,None,No,4,4,No,58.62,Pass,2.24
STU-01368,2022,3,Business,Part-time,High School (ATAR),Male,Domestic,23,Upper-Mid ($110–160k),TAFE / Certificate,None,Not Employed,80.9,15.5,3.15,Yes,None,No,2,2,No,71.44,Pass,2.69
STU-01369,2024,2,Engineering,Full-time,High School (ATAR),Male,Domestic,23,Upper-Mid ($110–160k),Bachelor,External,Part-time (≤20 hrs),67.5,17.6,3.69,Yes,Academic Advisor,No,4,4,No,70.38,Distinction,3.3
STU-01370,2024,2,Health Sciences,Full-time,High School (ATAR),Female,Domestic,20,Lower-Mid ($40–70k),TAFE / Certificate,Merit-Based,Part-time (≤20 hrs),100.0,17.1,2.88,Yes,Academic Advisor,No,4,4,No,70.33,Pass,2.45
STU-01371,2024,4,Health Sciences,Full-time,Mature Age Entry,Male,Domestic,32,High (>$160k),TAFE / Certificate,None,Not Employed,80.4,25.9,1.95,Yes,Peer Tutoring,No,4,4,No,53.62,Pass,2.26
STU-01372,2024,1,Business,Full-time,High School (ATAR),Female,Domestic,22,Upper-Mid ($110–160k),No Tertiary,Equity / Need-Based,Part-time (≤20 hrs),74.6,13.4,2.27,Yes,Counselling,Yes,4,4,No,42.16,Pass,2.64
STU-01373,2022,3,Arts & Humanities,Part-time,High School (ATAR),Female,Domestic,23,Mid ($70–110k),Bachelor,None,Not Employed,100.0,13.8,3.5,Yes,None,No,2,2,No,60.28,Pass,2.97
STU-01374,2023,1,Health Sciences,Full-time,High School (ATAR),Male,Domestic,24,Upper-Mid ($110–160k),Bachelor,Merit-Based,Not Employed,73.0,18.8,3.58,Yes,Counselling,Yes,4,4,No,70.6,Pass,2.74
STU-01375,2024,4,Engineering,Full-time,High School (ATAR),Female,Domestic,25,Upper-Mid ($110–160k),Bachelor,None,Part-time (≤20 hrs),66.3,26.0,3.46,Yes,Academic Advisor,No,4,4,No,63.22,Pass,2.94
STU-01376,2023,2,Engineering,Full-time,High School (ATAR),Female,Domestic,22,Upper-Mid ($110–160k),Postgraduate,Equity / Need-Based,Not Employed,57.1,10.7,2.94,Yes,Peer Tutoring,No,4,4,Yes,69.95,Distinction,3.62
STU-01377,2024,3,Business,Full-time,TAFE / Diploma,Female,Domestic,22,Upper-Mid ($110–160k),Bachelor,None,Full-time (>20 hrs),73.3,19.4,2.45,Yes,Peer Tutoring,No,4,4,Yes,55.15,Pass,2.48
STU-01378,2023,3,Education,Part-time,Transfer / Credit,Female,Domestic,24,Lower-Mid ($40–70k),TAFE / Certificate,None,Not Employed,84.8,1.0,1.49,Yes,Counselling,Yes,2,0,Yes,41.75,Fail,0.72
STU-01379,2022,2,Business,Full-time,High School (ATAR),Male,International,22,High (>$160k),Postgraduate,None,Not Employed,82.7,20.8,2.53,Yes,Multiple Services,Yes,4,4,No,65.4,Pass,2.97
STU-01380,2024,2,Health Sciences,Full-time,High School (ATAR),Female,Domestic,23,Upper-Mid ($110–160k),Bachelor,None,Not Employed,80.6,16.6,3.54,Yes,None,No,4,4,No,65.1,Pass,2.61
STU-01381,2023,4,Arts & Humanities,Part-time,High School (ATAR),Male,International,24,Lower-Mid ($40–70k),No Tertiary,None,Part-time (≤20 hrs),68.9,8.9,2.81,Yes,None,No,2,0,No,32.18,Withdrawn,0.0
STU-01382,2023,1,Education,Full-time,TAFE / Diploma,Male,Domestic,22,Low (<$40k),Bachelor,None,Part-time (≤20 hrs),87.5,17.2,1.8,Yes,Peer Tutoring,No,4,3,No,43.9,Fail,1.54
STU-01383,2024,2,Business,Full-time,Mature Age Entry,Female,Domestic,24,Upper-Mid ($110–160k),No Tertiary,Equity / Need-Based,Part-time (≤20 hrs),90.3,19.7,3.11,Yes,None,No,4,4,No,63.63,Pass,2.09
STU-01384,2022,4,Information Technology,Part-time,High School (ATAR),Male,International,24,Low (<$40k),No Tertiary,None,Not Employed,82.5,10.6,3.18,Yes,None,No,2,2,No,56.45,Pass,2.15
STU-01385,2023,1,Engineering,Full-time,TAFE / Diploma,Female,Domestic,22,Mid ($70–110k),No Tertiary,External,Part-time (≤20 hrs),72.6,17.2,3.27,Yes,None,No,4,4,No,57.6,Pass,2.63
STU-01386,2022,2,Education,Full-time,Transfer / Credit,Male,Domestic,22,Mid ($70–110k),No Tertiary,None,Not Employed,79.9,8.4,3.33,Yes,Academic Advisor,No,4,4,No,60.03,Pass,2.43
STU-01387,2023,1,Arts & Humanities,Full-time,High School (ATAR),Male,Domestic,19,High (>$160k),Postgraduate,None,Not Employed,83.0,12.4,3.67,Yes,None,No,4,4,No,57.95,Pass,2.64
STU-01388,2022,2,Business,Part-time,International Pathway,Non-binary / Other,Domestic,23,Lower-Mid ($40–70k),No Tertiary,Equity / Need-Based,Full-time (>20 hrs),63.8,14.1,2.69,Yes,Peer Tutoring,No,2,0,No,45.49,Fail,1.49
STU-01389,2022,1,Education,Part-time,Transfer / Credit,Female,International,21,Mid ($70–110k),Bachelor,None,Part-time (≤20 hrs),80.5,11.7,2.85,Yes,Academic Advisor,No,2,1,No,51.6,Fail,1.5
STU-01390,2024,3,Health Sciences,Full-time,High School (ATAR),Male,International,20,Lower-Mid ($40–70k),No Tertiary,Merit-Based,Part-time (≤20 hrs),39.9,17.1,2.56,Yes,Academic Advisor,No,4,1,Yes,44.36,Fail,0.81
STU-01391,2022,4,Business,Part-time,High School (ATAR),Male,Domestic,25,Mid ($70–110k),TAFE / Certificate,Merit-Based,Not Employed,64.3,13.3,3.67,Yes,Multiple Services,Yes,2,2,No,55.98,Pass,2.8
STU-01392,2023,1,Health Sciences,Full-time,International Pathway,Female,Domestic,27,Lower-Mid ($40–70k),Postgraduate,None,Not Employed,68.4,24.7,2.7,Yes,Academic Advisor,No,4,4,No,62.46,Pass,2.64
STU-01393,2024,1,Health Sciences,Part-time,High School (ATAR),Female,Domestic,19,Low (<$40k),No Tertiary,None,Not Employed,46.8,14.6,3.2,No,Peer Tutoring,No,2,2,Yes,60.37,Pass,2.01
STU-01394,2023,1,Education,Part-time,Transfer / Credit,Female,Domestic,29,High (>$160k),No Tertiary,None,Not Employed,50.9,11.2,1.91,Yes,None,No,2,1,Yes,35.44,Fail,1.24
STU-01395,2023,3,Health Sciences,Part-time,High School (ATAR),Male,Domestic,24,Lower-Mid ($40–70k),Postgraduate,None,Not Employed,74.1,25.6,4.0,Yes,None,No,2,2,No,69.04,Pass,2.74
STU-01396,2024,2,Health Sciences,Part-time,TAFE / Diploma,Female,Domestic,22,Lower-Mid ($40–70k),Bachelor,None,Full-time (>20 hrs),42.2,2.5,2.89,Yes,Peer Tutoring,No,2,1,Yes,35.69,Fail,1.68
STU-01397,2024,1,Business,Full-time,Mature Age Entry,Male,Domestic,23,Mid ($70–110k),TAFE / Certificate,None,Not Employed,75.4,20.6,2.28,Yes,Multiple Services,Yes,4,4,No,55.46,Pass,2.16
STU-01398,2022,1,Arts & Humanities,Full-time,Transfer / Credit,Male,International,21,Mid ($70–110k),TAFE / Certificate,External,Part-time (≤20 hrs),67.5,15.8,2.65,Yes,Peer Tutoring,No,4,0,No,51.05,Fail,1.16
STU-01399,2022,3,Health Sciences,Full-time,High School (ATAR),Female,Domestic,19,High (>$160k),No Tertiary,None,Not Employed,75.6,13.0,2.21,Yes,Academic Advisor,No,4,4,No,55.74,Pass,2.3
STU-01400,2024,3,Information Technology,Full-time,Mature Age Entry,Male,International,17,Lower-Mid ($40–70k),TAFE / Certificate,Equity / Need-Based,Full-time (>20 hrs),74.4,13.9,2.42,Yes,Multiple Services,Yes,4,1,Yes,46.43,Fail,1.37
STU-01401,2023,3,Information Technology,Full-time,TAFE / Diploma,Male,Domestic,23,Mid ($70–110k),Bachelor,None,Not Employed,65.4,20.4,1.19,Yes,None,No,4,4,No,51.09,Pass,2.89
STU-01402,2024,2,Engineering,Part-time,High School (ATAR),Female,International,21,High (>$160k),Bachelor,None,Not Employed,63.7,15.4,3.83,Yes,None,No,2,2,No,56.47,Pass,2.12
STU-01403,2023,1,Health Sciences,Full-time,Mature Age Entry,Male,Domestic,23,Low (<$40k),Bachelor,None,Not Employed,58.6,13.7,2.35,Yes,Academic Advisor,No,4,1,Yes,48.35,Fail,1.14
STU-01404,2022,4,Information Technology,Full-time,High School (ATAR),Female,International,24,Low (<$40k),Postgraduate,Equity / Need-Based,Not Employed,93.9,14.5,3.41,No,None,No,4,4,No,55.99,Pass,2.23
STU-01405,2022,3,Engineering,Full-time,High School (ATAR),Female,International,24,Upper-Mid ($110–160k),No Tertiary,Equity / Need-Based,Part-time (≤20 hrs),77.7,21.9,2.11,Yes,Multiple Services,Yes,4,4,No,66.97,Pass,2.93
STU-01406,2024,2,Arts & Humanities,Full-time,High School (ATAR),Female,Domestic,22,Lower-Mid ($40–70k),No Tertiary,Merit-Based,Part-time (≤20 hrs),61.7,17.3,3.1,Yes,Counselling,Yes,4,1,No,44.97,Fail,0.59
STU-01407,2022,3,Engineering,Full-time,Transfer / Credit,Male,International,22,Mid ($70–110k),Postgraduate,External,Part-time (≤20 hrs),90.7,22.5,3.14,Yes,Academic Advisor,No,4,4,No,76.43,Pass,2.95
STU-01408,2024,2,Engineering,Full-time,Mature Age Entry,Male,International,17,High (>$160k),No Tertiary,Merit-Based,Full-time (>20 hrs),63.2,11.2,3.35,Yes,None,No,4,2,Yes,47.51,Fail,1.99
STU-01409,2023,2,Arts & Humanities,Part-time,High School (ATAR),Male,Domestic,24,Lower-Mid ($40–70k),Postgraduate,None,Part-time (≤20 hrs),76.1,15.6,3.7,Yes,Peer Tutoring,No,2,2,No,62.29,Pass,2.31
STU-01410,2022,1,Information Technology,Full-time,Transfer / Credit,Female,Domestic,20,Lower-Mid ($40–70k),Bachelor,Merit-Based,Not Employed,87.4,29.6,3.94,Yes,Peer Tutoring,No,4,4,No,82.29,Distinction,3.33
STU-01411,2022,4,Health Sciences,Full-time,TAFE / Diploma,Female,Domestic,25,Low (<$40k),No Tertiary,None,Part-time (≤20 hrs),63.5,17.8,2.61,Yes,None,No,4,0,No,49.86,Fail,0.87
STU-01412,2024,2,Health Sciences,Full-time,High School (ATAR),Female,Domestic,24,Low (<$40k),Bachelor,None,Part-time (≤20 hrs),77.7,17.4,3.66,Yes,None,No,4,4,No,55.38,Pass,2.95
STU-01413,2023,4,Education,Part-time,High School (ATAR),Male,Domestic,23,High (>$160k),Postgraduate,None,Full-time (>20 hrs),35.6,5.7,3.3,Yes,Peer Tutoring,No,2,0,Yes,33.18,Withdrawn,0.0
STU-01414,2024,2,Engineering,Part-time,Transfer / Credit,Male,International,20,Upper-Mid ($110–160k),TAFE / Certificate,None,Part-time (≤20 hrs),89.0,11.0,3.2,Yes,Academic Advisor,No,2,2,No,62.59,Pass,2.44
STU-01415,2022,2,Arts & Humanities,Part-time,TAFE / Diploma,Female,International,21,Mid ($70–110k),No Tertiary,Equity / Need-Based,Part-time (≤20 hrs),61.9,8.6,3.69,Yes,Academic Advisor,No,2,1,No,48.64,Fail,1.02
STU-01416,2024,2,Engineering,Full-time,TAFE / Diploma,Female,Domestic,20,High (>$160k),No Tertiary,None,Part-time (≤20 hrs),81.4,10.7,2.78,Yes,None,No,4,4,No,65.25,Pass,2.67
STU-01417,2022,1,Arts & Humanities,Part-time,High School (ATAR),Non-binary / Other,International,21,Low (<$40k),Postgraduate,Equity / Need-Based,Part-time (≤20 hrs),65.4,8.9,3.5,Yes,None,No,2,2,No,54.83,Pass,2.29
STU-01418,2023,1,Information Technology,Full-time,Transfer / Credit,Female,International,21,Low (<$40k),Bachelor,Equity / Need-Based,Not Employed,84.2,23.7,3.8,Yes,Peer Tutoring,No,4,4,No,70.3,Distinction,3.11
STU-01419,2024,2,Business,Full-time,Transfer / Credit,Female,Domestic,25,Lower-Mid ($40–70k),No Tertiary,External,Part-time (≤20 hrs),69.0,15.7,2.11,Yes,Counselling,Yes,4,4,No,52.07,Pass,2.75
STU-01420,2022,1,Arts & Humanities,Full-time,TAFE / Diploma,Non-binary / Other,Domestic,23,Low (<$40k),Bachelor,Merit-Based,Full-time (>20 hrs),62.8,8.6,3.28,No,None,No,4,0,Yes,33.7,Withdrawn,0.0
STU-01421,2023,2,Business,Full-time,TAFE / Diploma,Female,International,23,Upper-Mid ($110–160k),Bachelor,Merit-Based,Full-time (>20 hrs),43.1,16.0,3.18,Yes,None,No,4,0,Yes,46.03,Fail,1.27
STU-01422,2024,3,Education,Part-time,High School (ATAR),Female,International,22,High (>$160k),TAFE / Certificate,Equity / Need-Based,Part-time (≤20 hrs),67.9,10.4,4.0,Yes,Peer Tutoring,No,2,2,No,52.48,Pass,2.17
